Variable,Value
makam,sedaraban
form,beste
usul,hafif
title,ey_safay-i
composer,tanburi_isak
filename,sedaraban--beste--hafif--ey_safay-i--tanburi_isak.txt
note_count,696
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,309.41954022988506
median_koma53,327.0
std_koma53,73.29266743436496
koma53_range,381
total_unit_duration,128.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1846264367816092
median_unit_duration,0.125
std_unit_duration,0.12790088830085786
most_common_note,D5
most_common_note_count,149
