Variable,Value
makam,acemasiran
form,sarki
usul,aksak
title,dinle_sozum
composer,iii_selim
filename,acemasiran--sarki--aksak--dinle_sozum--iii_selim.txt
note_count,404
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.01237623762376
median_koma53,331.0
std_koma53,41.16392630786011
koma53_range,372
total_unit_duration,45.3125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11215965346534654
median_unit_duration,0.0625
std_unit_duration,0.07600316619288723
most_common_note,D5
most_common_note_count,68
