Variable,Value
makam,hicazasiran
form,kupe
usul,aksaksemai
title,mutriba
composer,ahmet_avni_konuk
filename,hicazasiran--kupe--aksaksemai--mutriba--ahmet_avni_konuk.txt
note_count,97
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,302.9484536082474
median_koma53,321.0
std_koma53,72.88266413872893
koma53_range,359
total_unit_duration,10.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10309278350515463
median_unit_duration,0.0625
std_unit_duration,0.056726308835022846
most_common_note,C5#4
most_common_note_count,18
