Variable,Value
makam,suzinak
form,sarki
usul,aksak
title,meclis_bezendi
composer,haci_arif_bey
filename,suzinak--sarki--aksak--meclis_bezendi--haci_arif_bey.txt
note_count,306
unique_note_count,14
minimum_koma53,-1
maximum_koma53,366
mean_koma53,313.26797385620915
median_koma53,327.0
std_koma53,59.694468704512886
koma53_range,367
total_unit_duration,40.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1323529411764706
median_unit_duration,0.125
std_unit_duration,0.07244315764571403
most_common_note,D5
most_common_note_count,73
