Variable,Value
makam,muberka
form,sazsemaisi
usul,aksaksemai
title,
composer,
filename,muberka--sazsemaisi--aksaksemai----.txt
note_count,664
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,281.2515060240964
median_koma53,305.0
std_koma53,97.12723535084743
koma53_range,381
total_unit_duration,91.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.1376129518072289
median_unit_duration,0.125
std_unit_duration,0.06077744218915845
most_common_note,A4
most_common_note_count,86
