Variable,Value
makam,kurdilihicazkar
form,sarki
usul,turkaksagi
title,camlarda_yine
composer,isak_varon
filename,kurdilihicazkar--sarki--turkaksagi--camlarda_yine--isak_varon.txt
note_count,518
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,328.6872586872587
median_koma53,327.0
std_koma53,26.46523707649634
koma53_range,372
total_unit_duration,40.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.07722007722007722
median_unit_duration,0.0625
std_unit_duration,0.06036403365726209
most_common_note,D5
most_common_note_count,103
