Variable,Value
makam,sedaraban
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,sedaraban--seyir--sofyan--1--sefik_gurmeric.txt
note_count,90
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,294.1777777777778
median_koma53,322.0
std_koma53,88.90426333956128
koma53_range,372
total_unit_duration,15.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16666666666666666
median_unit_duration,0.125
std_unit_duration,0.1595508090676989
most_common_note,D5
most_common_note_count,16
