Variable,Value
makam,dugah
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,dugah--seyir--sofyan--1--sefik_gurmeric.txt
note_count,85
unique_note_count,13
minimum_koma53,-1
maximum_koma53,354
mean_koma53,296.8588235294118
median_koma53,310.0
std_koma53,76.06500242448911
koma53_range,355
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16470588235294117
median_unit_duration,0.125
std_unit_duration,0.1077567613091779
most_common_note,A4
most_common_note_count,20
