Variable,Value
makam,rast
form,seyir
usul,senginsemai
title,1
composer,erol_bingol
filename,rast--seyir--senginsemai--1--erol_bingol.txt
note_count,85
unique_note_count,13
minimum_koma53,274
maximum_koma53,358
mean_koma53,317.4
median_koma53,313.0
std_koma53,17.908630534439187
koma53_range,84
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1411764705882353
median_unit_duration,0.125
std_unit_duration,0.10393707190394766
most_common_note,B4b1
most_common_note_count,14
