Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,sevdim_yine
composer,tanburi_mustafa_cavus
filename,huzzam--sarki--aksak--sevdim_yine--tanburi_mustafa_cavus.txt
note_count,337
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,321.58456973293767
median_koma53,327.0
std_koma53,54.98061995578131
koma53_range,359
total_unit_duration,36.75
minimum_unit_duration,0.03125
maximum_unit_duration,1.125
mean_unit_duration,0.10905044510385757
median_unit_duration,0.0625
std_unit_duration,0.10997849797647902
most_common_note,D5
most_common_note_count,73
