Variable,Value
makam,muhayyer
form,turku
usul,kapali_curcuna
title,su_icemem
composer,diyarbakir
filename,muhayyer--turku--kapali_curcuna--su_icemem--diyarbakir.txt
note_count,489
unique_note_count,10
minimum_koma53,0
maximum_koma53,358
mean_koma53,331.07975460122697
median_koma53,327.0
std_koma53,23.19075783841451
koma53_range,358
total_unit_duration,85.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.174079754601227
median_unit_duration,0.125
std_unit_duration,0.11024805200288784
most_common_note,A5
most_common_note_count,76
