Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,gonul_dustu
composer,kemenceci_usta_yani
filename,huzzam--sarki--aksak--gonul_dustu--kemenceci_usta_yani.txt
note_count,260
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,316.96923076923076
median_koma53,327.0
std_koma53,62.5370239016805
koma53_range,381
total_unit_duration,22.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08701923076923077
median_unit_duration,0.0625
std_unit_duration,0.053081041419907715
most_common_note,D5
most_common_note_count,51
