Variable,Value
makam,hicaz_uzzal
form,sarki
usul,musemmen
title,kamer_cehre
composer,haci_arif_bey
filename,hicaz_uzzal--sarki--musemmen--kamer_cehre--haci_arif_bey.txt
note_count,237
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.1645569620253
median_koma53,336.0
std_koma53,89.6169953586495
koma53_range,372
total_unit_duration,34.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.145042194092827
median_unit_duration,0.125
std_unit_duration,0.10480610786596847
most_common_note,A5
most_common_note_count,36
