Variable,Value
makam,vechiarazbar
form,kupe
usul,darb
title,vechi
composer,ahmet_avni_konuk
filename,vechiarazbar--kupe--darb--vechi--ahmet_avni_konuk.txt
note_count,112
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.4732142857143
median_koma53,334.0
std_koma53,64.17907938741979
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.21428571428571427
median_unit_duration,0.125
std_unit_duration,0.17146409434612148
most_common_note,D5
most_common_note_count,21
