Variable,Value
makam,buselik
form,aranagme
usul,musemmen
title,1
composer,
filename,buselik--aranagme--musemmen--1--.txt
note_count,117
unique_note_count,16
minimum_koma53,-1
maximum_koma53,389
mean_koma53,313.9316239316239
median_koma53,336.0
std_koma53,82.50984544134054
koma53_range,390
total_unit_duration,12.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10363247863247864
median_unit_duration,0.09375
std_unit_duration,0.05453713513248189
most_common_note,E5
most_common_note_count,24
