Variable,Value
makam,huseyni
form,sarki
usul,curcuna
title,aglarim_caglar
composer,sadettin_kaynak
filename,huseyni--sarki--curcuna--aglarim_caglar--sadettin_kaynak.txt
note_count,288
unique_note_count,10
minimum_koma53,-1
maximum_koma53,367
mean_koma53,323.3611111111111
median_koma53,327.0
std_koma53,40.78918540677038
koma53_range,368
total_unit_duration,64.375
minimum_unit_duration,0.0625
maximum_unit_duration,1.875
mean_unit_duration,0.22352430555555555
median_unit_duration,0.125
std_unit_duration,0.3192502531649075
most_common_note,D5
most_common_note_count,83
