Variable,Value
makam,acemasiran
form,aranagme
usul,agiraksak
title,1
composer,
filename,acemasiran--aranagme--agiraksak--1--.txt
note_count,146
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.6164383561644
median_koma53,340.0
std_koma53,70.7641308197556
koma53_range,381
total_unit_duration,18.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.125
median_unit_duration,0.125
std_unit_duration,0.07229310550424761
most_common_note,F5
most_common_note_count,25
