Variable,Value
makam,acemasiran
form,sarki
usul,devrihindi
title,neseyab_ol
composer,ahmet_mukerrem_akinci
filename,acemasiran--sarki--devrihindi--neseyab_ol--ahmet_mukerrem_akinci.txt
note_count,478
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.61087866108784
median_koma53,327.0
std_koma53,62.84474936632387
koma53_range,372
total_unit_duration,70.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14644351464435146
median_unit_duration,0.125
std_unit_duration,0.08908352743362997
most_common_note,F5
most_common_note_count,74
