Variable,Value
makam,nikriz
form,turku
usul,turkaksagi
title,haydar_haydar
composer,erzincan
filename,nikriz--turku--turkaksagi--haydar_haydar--erzincan.txt
note_count,834
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.3764988009592
median_koma53,305.0
std_koma53,29.534519640447094
koma53_range,359
total_unit_duration,80.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09607314148681055
median_unit_duration,0.0625
std_unit_duration,0.0612628043638436
most_common_note,G4
most_common_note_count,272
