Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,gonlum_seher
composer,sadettin_kaynak
filename,huzzam--sarki--aksak--gonlum_seher--sadettin_kaynak.txt
note_count,739
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.51150202977
median_koma53,343.0
std_koma53,65.29578990392231
koma53_range,372
total_unit_duration,124.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1683017591339648
median_unit_duration,0.125
std_unit_duration,0.15459441299987717
most_common_note,F5#4
most_common_note_count,143
