Variable,Value
makam,hicaz
form,fantezi
usul,duyek
title,sevemez_kimse
composer,suat_sayin
filename,hicaz--fantezi--duyek--sevemez_kimse--suat_sayin.txt
note_count,451
unique_note_count,10
minimum_koma53,-1
maximum_koma53,363
mean_koma53,292.65631929046566
median_koma53,327.0
std_koma53,104.03526890744548
koma53_range,364
total_unit_duration,44.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.09783813747228381
median_unit_duration,0.0625
std_unit_duration,0.08950192032744916
most_common_note,E5
most_common_note_count,62
