Variable,Value
makam,hicaz_humayun
form,agirsemai
usul,aksaksemai
title,asiklarinin_haline
composer,haci_faik_bey
filename,hicaz_humayun--agirsemai--aksaksemai--asiklarinin_haline--haci_faik_bey.txt
note_count,415
unique_note_count,10
minimum_koma53,-1
maximum_koma53,349
mean_koma53,302.57590361445784
median_koma53,322.0
std_koma53,74.43015983674911
koma53_range,350
total_unit_duration,48.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.875
mean_unit_duration,0.1177710843373494
median_unit_duration,0.125
std_unit_duration,0.08256256964161303
most_common_note,D5
most_common_note_count,96
