Variable,Value
makam,sabazemzeme
form,sarki
usul,aksak
title,firakin_sinemi
composer,mahmud_celaleddin_pasa
filename,sabazemzeme--sarki--aksak--firakin_sinemi--mahmud_celaleddin_pasa.txt
note_count,309
unique_note_count,15
minimum_koma53,-1
maximum_koma53,366
mean_koma53,303.9482200647249
median_koma53,318.0
std_koma53,77.18726535841165
koma53_range,367
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.14603559870550162
median_unit_duration,0.125
std_unit_duration,0.09100393541537197
most_common_note,C5
most_common_note_count,70
