Variable,Value
makam,huzzam
form,sarki
usul,agiraksak
title,endaminin_hayalini
composer,bimen_sen
filename,huzzam--sarki--agiraksak--endaminin_hayalini--bimen_sen.txt
note_count,661
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,330.32375189107415
median_koma53,333.0
std_koma53,46.9778915941239
koma53_range,372
total_unit_duration,72.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.10930408472012103
median_unit_duration,0.0625
std_unit_duration,0.0749899370754684
most_common_note,F5#4
most_common_note_count,126
