Variable,Value
makam,muhayyer
form,turku
usul,sofyan
title,el_vurup
composer,tokat-zile
filename,muhayyer--turku--sofyan--el_vurup--tokat-zile.txt
note_count,845
unique_note_count,10
minimum_koma53,-1
maximum_koma53,365
mean_koma53,310.90650887573963
median_koma53,318.0
std_koma53,65.41150831214374
koma53_range,366
total_unit_duration,86.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10207100591715976
median_unit_duration,0.0625
std_unit_duration,0.05741584857707664
most_common_note,A4
most_common_note_count,228
