Variable,Value
makam,hicaz_uzzal
form,sarki
usul,aksak
title,dil_yaresini
composer,sevki_bey
filename,hicaz_uzzal--sarki--aksak--dil_yaresini--sevki_bey.txt
note_count,497
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,330.23943661971833
median_koma53,336.0
std_koma53,29.784254711411208
koma53_range,372
total_unit_duration,48.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.09683098591549295
median_unit_duration,0.0625
std_unit_duration,0.08821929117632013
most_common_note,E5
most_common_note_count,105
