Variable,Value
makam,segah
form,sarki
usul,aksak
title,suyi_kagithanede
composer,lavtaci_hristo
filename,segah--sarki--aksak--suyi_kagithanede--lavtaci_hristo.txt
note_count,441
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.41950113378687
median_koma53,335.0
std_koma53,61.19319986526743
koma53_range,372
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.10232426303854875
median_unit_duration,0.0625
std_unit_duration,0.0729812418362898
most_common_note,F5#4
most_common_note_count,79
