Variable,Value
makam,huzzam
form,sarki
usul,agiraksak
title,meyledip_agyari
composer,kemani_riza_efendi
filename,huzzam--sarki--agiraksak--meyledip_agyari--kemani_riza_efendi.txt
note_count,526
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,317.3384030418251
median_koma53,327.0
std_koma53,71.4850335885712
koma53_range,381
total_unit_duration,63.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12024714828897339
median_unit_duration,0.125
std_unit_duration,0.07910201816367608
most_common_note,D5
most_common_note_count,109
