Variable,Value
makam,neveser
form,agirsemai
usul,agir_aksaksemai
title,mecliste_bu
composer,komurcuzade
filename,neveser--agirsemai--agir_aksaksemai--mecliste_bu--komurcuzade.txt
note_count,1106
unique_note_count,16
minimum_koma53,-1
maximum_koma53,363
mean_koma53,310.50994575045206
median_koma53,322.0
std_koma53,63.716484513272434
koma53_range,364
total_unit_duration,152.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13799728752260398
median_unit_duration,0.0625
std_unit_duration,0.1145238084747793
most_common_note,D5
most_common_note_count,270
