Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,muntazir_tesrifine
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--aksak--muntazir_tesrifine--haci_arif_bey.txt
note_count,508
unique_note_count,17
minimum_koma53,-1
maximum_koma53,362
mean_koma53,320.6712598425197
median_koma53,331.0
std_koma53,56.5858008756356
koma53_range,363
total_unit_duration,64.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.12696850393700787
median_unit_duration,0.125
std_unit_duration,0.079120071362657
most_common_note,F5
most_common_note_count,78
