Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,aksamin_oldugu
composer,avni_anil
filename,huzzam--sarki--duyek--aksamin_oldugu--avni_anil.txt
note_count,562
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,320.5355871886121
median_koma53,349.0
std_koma53,95.29090265497005
koma53_range,381
total_unit_duration,80.125
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.1425711743772242
median_unit_duration,0.08333333333333333
std_unit_duration,0.15534116414562904
most_common_note,G5
most_common_note_count,86
