Variable,Value
makam,buzurk
form,kupe
usul,devrirevan
title,sur_sal_itdi
composer,ahmet_avni_konuk
filename,buzurk--kupe--devrirevan--sur_sal_itdi--ahmet_avni_konuk.txt
note_count,124
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,304.9032258064516
median_koma53,318.0
std_koma53,65.75075125291407
koma53_range,359
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11290322580645161
median_unit_duration,0.125
std_unit_duration,0.0660464445298763
most_common_note,E5
most_common_note_count,19
