Variable,Value
makam,huzzam
form,sarki
usul,aksaksemaievferi
title,kerem_eyle
composer,medeni_aziz_efendi
filename,huzzam--sarki--aksaksemaievferi--kerem_eyle--medeni_aziz_efendi.txt
note_count,260
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,322.9576923076923
median_koma53,333.0
std_koma53,55.832365429050455
koma53_range,381
total_unit_duration,30.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.11586538461538462
median_unit_duration,0.0625
std_unit_duration,0.07332078427831638
most_common_note,D5
most_common_note_count,59
