Variable,Value
makam,hicaz
form,beste
usul,berefsan_4
title,tabi_ruhu
composer,zaharya
filename,hicaz--beste--berefsan_4--tabi_ruhu--zaharya.txt
note_count,978
unique_note_count,19
minimum_koma53,-1
maximum_koma53,367
mean_koma53,303.9509202453988
median_koma53,322.0
std_koma53,78.05330858284314
koma53_range,368
total_unit_duration,161.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16487730061349692
median_unit_duration,0.125
std_unit_duration,0.10636912745438877
most_common_note,D5
most_common_note_count,177
