Variable,Value
makam,suzidil
form,pesrev
usul,devrikebir
title,
composer,tanburi_ali_efendi
filename,suzidil--pesrev--devrikebir----tanburi_ali_efendi.txt
note_count,621
unique_note_count,25
minimum_koma53,-1
maximum_koma53,380
mean_koma53,316.048309178744
median_koma53,327.0
std_koma53,62.523912209193725
koma53_range,381
total_unit_duration,84.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1356682769726248
median_unit_duration,0.125
std_unit_duration,0.07767977716021589
most_common_note,E5
most_common_note_count,85
