Variable,Value
makam,hicaz_humayun
form,turku
usul,sofyan
title,bulbulun_gogsu
composer,urfa
filename,hicaz_humayun--turku--sofyan--bulbulun_gogsu--urfa.txt
note_count,270
unique_note_count,10
minimum_koma53,-1
maximum_koma53,363
mean_koma53,320.1296296296296
median_koma53,327.0
std_koma53,53.39320588620385
koma53_range,364
total_unit_duration,26.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.09722222222222222
median_unit_duration,0.0625
std_unit_duration,0.07675179463812871
most_common_note,D5
most_common_note_count,90
