Variable,Value
makam,nikriz
form,longa
usul,nimsofyan
title,
composer,haydar_tatliyay
filename,nikriz--longa--nimsofyan----haydar_tatliyay.txt
note_count,462
unique_note_count,23
minimum_koma53,0
maximum_koma53,375
mean_koma53,326.995670995671
median_koma53,327.0
std_koma53,27.137713843882143
koma53_range,375
total_unit_duration,41.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.08928571428571429
median_unit_duration,0.0625
std_unit_duration,0.06606834011492002
most_common_note,D5
most_common_note_count,58
