Variable,Value
makam,saba
form,sarki
usul,senginsemai
title,hasretle_anarken
composer,yesari_asim_arsoy
filename,saba--sarki--senginsemai--hasretle_anarken--yesari_asim_arsoy.txt
note_count,421
unique_note_count,11
minimum_koma53,0
maximum_koma53,371
mean_koma53,321.2565320665083
median_koma53,318.0
std_koma53,20.46578413659626
koma53_range,371
total_unit_duration,47.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11223277909738717
median_unit_duration,0.0625
std_unit_duration,0.10578793247388615
most_common_note,C5
most_common_note_count,103
