Variable,Value
makam,rast
form,sarki
usul,duyek
title,her_telden
composer,sakir_aga
filename,rast--sarki--duyek--her_telden--sakir_aga.txt
note_count,326
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,304.94171779141107
median_koma53,318.0
std_koma53,69.35970660567077
koma53_range,372
total_unit_duration,40.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.12308282208588957
median_unit_duration,0.125
std_unit_duration,0.07236503115995016
most_common_note,D5
most_common_note_count,67
