Variable,Value
makam,nisaburek
form,sarki
usul,aksak
title,bir_eski
composer,cinucen_tanrikorur
filename,nisaburek--sarki--aksak--bir_eski--cinucen_tanrikorur.txt
note_count,385
unique_note_count,21
minimum_koma53,-1
maximum_koma53,398
mean_koma53,324.1844155844156
median_koma53,345.0
std_koma53,78.71202633541357
koma53_range,399
total_unit_duration,89.75
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.2331168831168831
median_unit_duration,0.25
std_unit_duration,0.1625020812387534
most_common_note,E5
most_common_note_count,54
