Variable,Value
makam,rast
form,kanto
usul,aksak
title,ben_kalender
composer,
filename,rast--kanto--aksak--ben_kalender--.txt
note_count,411
unique_note_count,11
minimum_koma53,-1
maximum_koma53,349
mean_koma53,306.36739659367396
median_koma53,318.0
std_koma53,63.05594734361594
koma53_range,350
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.13169099756690997
median_unit_duration,0.125
std_unit_duration,0.07087819776742725
most_common_note,D5
most_common_note_count,127
