Variable,Value
makam,segah
form,turku
usul,sofyan
title,pancar_pezik
composer,hacibektas
filename,segah--turku--sofyan--pancar_pezik--hacibektas.txt
note_count,701
unique_note_count,12
minimum_koma53,0
maximum_koma53,358
mean_koma53,331.73038516405137
median_koma53,335.0
std_koma53,21.43728536905487
koma53_range,358
total_unit_duration,67.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09593437945791726
median_unit_duration,0.0625
std_unit_duration,0.05478721639808041
most_common_note,D5
most_common_note_count,133
