Variable,Value
makam,segah
form,fantezi
usul,aksak
title,gul_ne
composer,omer_dilek
filename,segah--fantezi--aksak--gul_ne--omer_dilek.txt
note_count,523
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,309.131931166348
median_koma53,327.0
std_koma53,73.88369622917952
koma53_range,359
total_unit_duration,90.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.17232313575525812
median_unit_duration,0.125
std_unit_duration,0.11092179418580123
most_common_note,B4b1
most_common_note_count,98
