Variable,Value
makam,sehnaz
form,sarki
usul,duyek
title,dalda_bir
composer,sadettin_kaynak
filename,sehnaz--sarki--duyek--dalda_bir--sadettin_kaynak.txt
note_count,387
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,300.96640826873386
median_koma53,336.0
std_koma53,109.93423096607496
koma53_range,381
total_unit_duration,60.375
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.1560077519379845
median_unit_duration,0.125
std_unit_duration,0.13975705521391796
most_common_note,A5
most_common_note_count,47
