Variable,Value
makam,neveser
form,sarki
usul,senginsemai
title,sesimde_sarkisi
composer,suphi_ziya_ozbekkan
filename,neveser--sarki--senginsemai--sesimde_sarkisi--suphi_ziya_ozbekkan.txt
note_count,354
unique_note_count,17
minimum_koma53,-1
maximum_koma53,363
mean_koma53,308.09887005649716
median_koma53,322.0
std_koma53,67.56538202791403
koma53_range,364
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.2040960451977401
median_unit_duration,0.125
std_unit_duration,0.14268124899018536
most_common_note,D5
most_common_note_count,61
