Variable,Value
makam,neva
form,nakis
usul,yuruksemai
title,bir_zaman
composer,hatibzade_osman_efendi
filename,neva--nakis--yuruksemai--bir_zaman--hatibzade_osman_efendi.txt
note_count,651
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.50384024577573
median_koma53,327.0
std_koma53,46.84177524717383
koma53_range,381
total_unit_duration,120.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18567588325652842
median_unit_duration,0.125
std_unit_duration,0.09213172101663948
most_common_note,D5
most_common_note_count,191
