Variable,Value
makam,sehnaz
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,sehnaz--seyir--sofyan--1--sefik_gurmeric.txt
note_count,88
unique_note_count,14
minimum_koma53,-1
maximum_koma53,389
mean_koma53,333.03409090909093
median_koma53,353.0
std_koma53,75.5801240161095
koma53_range,390
total_unit_duration,13.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14772727272727273
median_unit_duration,0.125
std_unit_duration,0.11219699703735671
most_common_note,A5
most_common_note_count,17
