Variable,Value
makam,ruhnevaz
form,sazsemaisi
usul,aksaksemai
title,
composer,rifat_kayakok
filename,ruhnevaz--sazsemaisi--aksaksemai----rifat_kayakok.txt
note_count,827
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,303.53808948004837
median_koma53,305.0
std_koma53,67.40849371134665
koma53_range,381
total_unit_duration,91.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.11109431680773882
median_unit_duration,0.0625
std_unit_duration,0.08064010444350751
most_common_note,G4
most_common_note_count,128
