Variable,Value
makam,ferahnuma
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,ferahnuma--seyir--sofyan--1--erol_bingol.txt
note_count,41
unique_note_count,10
minimum_koma53,274
maximum_koma53,340
mean_koma53,307.3658536585366
median_koma53,305.0
std_koma53,15.877273219229075
koma53_range,66
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1951219512195122
median_unit_duration,0.125
std_unit_duration,0.12118806565044911
most_common_note,G4
most_common_note_count,9
