Variable,Value
makam,saba
form,sarki
usul,aksak
title,beni_aska
composer,tanburi_ali_efendi
filename,saba--sarki--aksak--beni_aska--tanburi_ali_efendi.txt
note_count,329
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,301.43465045592706
median_koma53,318.0
std_koma53,84.30029158632271
koma53_range,368
total_unit_duration,48.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.14855623100303952
median_unit_duration,0.125
std_unit_duration,0.10076627210874897
most_common_note,C5
most_common_note_count,72
