Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,gam_cekti
composer,muzehher_guyer
filename,kurdilihicazkar--sarki--aksak--gam_cekti--muzehher_guyer.txt
note_count,256
unique_note_count,11
minimum_koma53,-1
maximum_koma53,362
mean_koma53,310.9609375
median_koma53,331.0
std_koma53,77.65968013787881
koma53_range,363
total_unit_duration,31.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.123046875
median_unit_duration,0.125
std_unit_duration,0.07657156558973276
most_common_note,G5
most_common_note_count,43
