Variable,Value
makam,mustear
form,sarki
usul,aksak
title,evvel_benim
composer,sakir_aga
filename,mustear--sarki--aksak--evvel_benim--sakir_aga.txt
note_count,305
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.2491803278688
median_koma53,327.0
std_koma53,76.23118970516859
koma53_range,359
total_unit_duration,27.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.0889344262295082
median_unit_duration,0.0625
std_unit_duration,0.05923915499213139
most_common_note,D5
most_common_note_count,75
