Variable,Value
makam,karcigar
form,sarki
usul,duyek
title,unutmadim_seni
composer,sekip_ayhan_ozisik
filename,karcigar--sarki--duyek--unutmadim_seni--sekip_ayhan_ozisik.txt
note_count,429
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,310.53379953379954
median_koma53,333.0
std_koma53,85.80101898925929
koma53_range,381
total_unit_duration,47.0
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.10955710955710955
median_unit_duration,0.0625
std_unit_duration,0.10765329052030931
most_common_note,F5#4
most_common_note_count,62
