Variable,Value
makam,tahir
form,turku
usul,sofyan
title,gine_gordum
composer,yozgat
filename,tahir--turku--sofyan--gine_gordum--yozgat.txt
note_count,418
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,334.2631578947368
median_koma53,336.0
std_koma53,33.908504788005956
koma53_range,372
total_unit_duration,46.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11004784688995216
median_unit_duration,0.0625
std_unit_duration,0.0753486944992353
most_common_note,A5
most_common_note_count,102
