Variable,Value
makam,acemasiran
form,sarki
usul,duyek
title,bulutlar_kokunu
composer,sadettin_kaynak
filename,acemasiran--sarki--duyek--bulutlar_kokunu--sadettin_kaynak.txt
note_count,323
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,263.9504643962848
median_koma53,318.0
std_koma53,125.118592282989
koma53_range,359
total_unit_duration,80.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.2476780185758514
median_unit_duration,0.25
std_unit_duration,0.16155790948697282
most_common_note,C5
most_common_note_count,49
