Variable,Value
makam,gulizar
form,taksim
usul,serbest
title,
composer,tanburi_cemil_bey
filename,gulizar--taksim--serbest----tanburi_cemil_bey.txt
note_count,725
unique_note_count,20
minimum_koma53,-1
maximum_koma53,389
mean_koma53,327.5048275862069
median_koma53,336.0
std_koma53,59.49584730742111
koma53_range,390
total_unit_duration,74.109375
minimum_unit_duration,0.015625
maximum_unit_duration,0.5
mean_unit_duration,0.1022198275862069
median_unit_duration,0.0625
std_unit_duration,0.07224498407193738
most_common_note,E5
most_common_note_count,127
