Variable,Value
makam,saba
form,sarki
usul,agiraksak
title,ince_kirpiklerinin
composer,rakim_elkutlu
filename,saba--sarki--agiraksak--ince_kirpiklerinin--rakim_elkutlu.txt
note_count,409
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.76039119804403
median_koma53,318.0
std_koma53,47.77132308875809
koma53_range,372
total_unit_duration,54.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.132640586797066
median_unit_duration,0.125
std_unit_duration,0.10000355181101432
most_common_note,C5
most_common_note_count,81
