Variable,Value
makam,sultanisegah
form,pesrev
usul,cifteduyek
title,
composer,santuri_ethem_efendi
filename,sultanisegah--pesrev--cifteduyek----santuri_ethem_efendi.txt
note_count,493
unique_note_count,27
minimum_koma53,-1
maximum_koma53,375
mean_koma53,297.0872210953347
median_koma53,322.0
std_koma53,84.44047368726851
koma53_range,376
total_unit_duration,64.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13032454361054766
median_unit_duration,0.125
std_unit_duration,0.08217026459852549
most_common_note,D5
most_common_note_count,88
