Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,nazarin_fikrime
composer,leyla_saz
filename,kurdilihicazkar--sarki--aksak--nazarin_fikrime--leyla_saz.txt
note_count,368
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,332.17119565217394
median_koma53,335.0
std_koma53,39.104980437589866
koma53_range,381
total_unit_duration,38.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10529891304347826
median_unit_duration,0.0625
std_unit_duration,0.08205632762035596
most_common_note,F5
most_common_note_count,63
