Variable,Value
makam,ussak
form,sarki
usul,duyek
title,bahari_beklerken
composer,selcuk_tekay
filename,ussak--sarki--duyek--bahari_beklerken--selcuk_tekay.txt
note_count,1062
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,296.32015065913373
median_koma53,312.0
std_koma53,83.03105234723142
koma53_range,359
total_unit_duration,168.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15830979284369115
median_unit_duration,0.125
std_unit_duration,0.09823289156260881
most_common_note,B4b1
most_common_note_count,238
