Variable,Value
makam,sedaraban
form,sarki
usul,agiraksak
title,ates-i_askinla
composer,hasim_bey
filename,sedaraban--sarki--agiraksak--ates-i_askinla--hasim_bey.txt
note_count,661
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.9667170953101
median_koma53,318.0
std_koma53,65.16830503764031
koma53_range,372
total_unit_duration,67.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.10192889561270801
median_unit_duration,0.0625
std_unit_duration,0.07498146900455813
most_common_note,D5
most_common_note_count,91
