Variable,Value
makam,rast
form,sarki
usul,nimsofyan
title,bu_kadar
composer,rustu_sardag
filename,rast--sarki--nimsofyan--bu_kadar--rustu_sardag.txt
note_count,309
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,301.831715210356
median_koma53,318.0
std_koma53,84.90944850501106
koma53_range,372
total_unit_duration,50.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1622168284789644
median_unit_duration,0.125
std_unit_duration,0.07908102739198575
most_common_note,G4
most_common_note_count,52
