Variable,Value
makam,sultaniyegah
form,sarki
usul,nimsofyan
title,sen_sarki
composer,munir_nurettin_selcuk
filename,sultaniyegah--sarki--nimsofyan--sen_sarki--munir_nurettin_selcuk.txt
note_count,494
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.36842105263156
median_koma53,336.0
std_koma53,61.27322091381343
koma53_range,372
total_unit_duration,81.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16548582995951416
median_unit_duration,0.125
std_unit_duration,0.10296557779784228
most_common_note,E5
most_common_note_count,88
