Variable,Value
makam,rast
form,ornek_oz
usul,devrihindi
title,1
composer,ruhi_ayangil
filename,rast--ornek_oz--devrihindi--1--ruhi_ayangil.txt
note_count,19
unique_note_count,10
minimum_koma53,283
maximum_koma53,349
mean_koma53,313.63157894736844
median_koma53,312.0
std_koma53,18.968425595990915
koma53_range,66
total_unit_duration,3.5
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.18421052631578946
median_unit_duration,0.125
std_unit_duration,0.09654105571515412
most_common_note,G4
most_common_note_count,4
